fecha,isla,adr_eur,revpar_eur,grado_ocupacion,month,quarter,is_high_season,revpar_eur_lag_1,revpar_eur_lag_3,revpar_eur_lag_12,revpar_eur_rolling_mean_3,revpar_eur_rolling_mean_12,revpar_eur_yoy_growth
2021-07-01,Tenerife,100.38,46.14,0.4596533173939032,7,3,0,32.58,36.12,27.33,35.303333333333335,31.35666666666667,0.6882546652030737
2021-08-01,Tenerife,99.12,61.61,0.6215698143664246,8,3,1,46.14,37.21,43.03,38.64333333333334,32.924166666666665,0.43179177318150125
2021-09-01,Tenerife,98.08,65.07,0.6634380097879282,9,3,1,61.61,32.58,29.27,46.77666666666667,34.472500000000004,1.2230953194396992
2021-10-01,Tenerife,114.39,85.66,0.7488416819652067,10,4,0,65.07,46.14,23.39,57.60666666666666,37.45583333333334,2.662248824283882
2021-11-01,Tenerife,113.22,88.94,0.7855502561384914,11,4,1,85.66,61.61,29.91,70.78,42.645,1.9735874289535273
2021-12-01,Tenerife,121.87,79.45,0.6519241815048823,12,4,0,88.94,65.07,37.92,79.89,47.564166666666665,1.0952004219409281
2022-01-01,Tenerife,115.46,68.48,0.5931058375194873,1,1,1,79.45,85.66,19.04,84.68333333333334,51.025,2.5966386554621854
2022-02-01,Tenerife,118.67,88.28,0.7439116878739361,2,1,1,68.48,88.94,25.78,78.95666666666666,55.145,2.4243599689681923
2022-03-01,Tenerife,119.9,96.76,0.8070058381984988,3,1,1,88.28,79.45,34.7,78.73666666666666,60.35333333333333,1.788472622478386
2022-04-01,Tenerife,123.98,94.43,0.7616551056622036,4,2,0,96.76,68.48,36.12,84.50666666666667,65.52499999999999,1.6143410852713183
2022-05-01,Tenerife,93.56,67.49,0.7213552800342026,5,2,0,94.43,88.28,37.21,93.15666666666668,70.38416666666667,0.8137597420048372
2022-06-01,Tenerife,98.25,73.61,0.7492111959287532,6,2,0,67.49,96.76,32.58,86.22666666666669,72.90750000000001,1.2593615715162678
2022-07-01,Tenerife,110.94,86.24,0.7773571299801695,7,3,0,73.61,94.43,46.14,78.51,76.32666666666667,0.8690940615517987
2022-08-01,Tenerife,118.15,96.63,0.817858654253068,8,3,1,86.24,67.49,61.61,75.78,79.66833333333334,0.5684142184710274
2022-09-01,Tenerife,103.47,84.48,0.8164685416062627,9,3,1,96.63,73.61,65.07,85.49333333333334,82.58666666666666,0.29829414476717403
2022-10-01,Tenerife,114.01,92.41,0.810542934830278,10,4,0,84.48,86.24,85.66,89.11666666666667,84.20416666666667,0.0787999066075181
2022-11-01,Tenerife,118.92,101.73,0.8554490413723512,11,4,1,92.41,96.63,88.94,91.17333333333333,84.76666666666667,0.14380481223296612
2022-12-01,Tenerife,131.6,106.8,0.8115501519756839,12,4,0,101.73,84.48,79.45,92.87333333333333,85.8325,0.3442416614222781
2023-01-01,Tenerife,122.85,105.27,0.8568986568986569,1,1,1,106.8,92.41,68.48,100.31333333333333,88.11166666666666,0.5372371495327102
2023-02-01,Tenerife,128.58,113.82,0.885207652823145,2,1,1,105.27,101.73,88.28,104.60000000000001,91.1775,0.2893067512460352
2023-03-01,Tenerife,125.23,107.73,0.8602571268865288,3,1,1,113.82,106.8,96.76,108.63,93.30583333333334,0.11337329474989663
2023-04-01,Tenerife,123.27,96.67,0.7842135150482681,4,2,0,107.73,105.27,94.43,108.94,94.22000000000001,0.02372127501853219
2023-05-01,Tenerife,102.22,77.17,0.7549403247896693,5,2,0,96.67,113.82,67.49,106.07333333333334,94.40666666666665,0.1434286560971997
2023-06-01,Tenerife,103.79,81.98,0.7898641487619231,6,2,0,77.17,107.73,73.61,93.85666666666668,95.21333333333332,0.1137073767151203
2023-07-01,Tenerife,123.12,99.82,0.8107537361923326,7,3,0,81.98,96.67,86.24,85.27333333333334,95.91083333333334,0.15746753246753245
2023-08-01,Tenerife,129.24,108.93,0.8428505106778087,8,3,1,99.82,77.17,96.63,86.32333333333334,97.0425,0.12728966159577784
2023-09-01,Tenerife,112.32,94.68,0.8429487179487181,9,3,1,108.93,81.98,84.48,96.91000000000001,98.0675,0.1207386363636364
2023-10-01,Tenerife,124.57,105.42,0.8462711728345509,10,4,0,94.68,99.82,92.41,101.14333333333333,98.9175,0.14078562926090257
2023-11-01,Tenerife,137.06,121.65,0.8875674886910843,11,4,1,105.42,108.93,101.73,103.01,100.00166666666667,0.19581244470657624
2023-12-01,Tenerife,146.81,122.66,0.8355016688236496,12,4,0,121.65,94.68,106.8,107.25,101.66166666666668,0.14850187265917603
2024-01-01,Tenerife,142.1,125.07,0.8801548205489093,1,1,1,122.66,105.42,105.27,116.57666666666667,102.98333333333335,0.18808777429467083
2024-02-01,Tenerife,146.64,134.78,0.9191216584833608,2,1,1,125.07,121.65,113.82,123.12666666666667,104.63333333333334,0.18415041293270085
2024-03-01,Tenerife,148.88,132.52,0.8901128425577648,3,1,1,134.78,122.66,107.73,127.50333333333333,106.38,0.23011231783161612
2024-04-01,Tenerife,129.35,104.71,0.8095090838809431,4,2,0,132.52,125.07,96.67,130.79000000000002,108.44583333333333,0.08316954587772828
2024-05-01,Tenerife,110.27,85.04,0.7711979686224723,5,2,0,104.71,134.78,77.17,124.00333333333334,109.11583333333334,0.10198263573927698
2024-06-01,Tenerife,109.35,86.98,0.7954275262917239,6,2,0,85.04,132.52,81.98,107.42333333333335,109.77166666666666,0.06099048548426445
2024-07-01,Tenerife,131.67,106.64,0.8099035467456521,7,3,0,86.98,104.71,99.82,92.24333333333334,110.18833333333333,0.0683229813664597
2024-08-01,Tenerife,139.91,117.9,0.8426845829461798,8,3,1,106.64,85.04,108.93,92.8866666666667,110.75666666666667,0.08234646103001926
2024-09-01,Tenerife,124.74,105.59,0.8464806798140132,9,3,1,117.9,86.98,94.68,103.84000000000002,111.50416666666666,0.11523024926066747
2024-10-01,Tenerife,134.32,114.72,0.8540798094103633,10,4,0,105.59,106.64,105.42,110.04333333333334,112.41333333333334,0.08821855435401249
2024-11-01,Tenerife,146.64,129.45,0.8827741407528642,11,4,1,114.72,117.9,121.65,112.73666666666668,113.18833333333335,0.06411837237977791
2024-12-01,Tenerife,159.29,132.19,0.8298700483395066,12,4,0,129.45,105.59,122.66,116.58666666666666,113.83833333333332,0.0776944399152128
2025-01-01,Tenerife,151.32,132.2,0.8736452550885541,1,1,1,132.19,114.72,125.07,125.45333333333333,114.6325,0.057008075477732435
2025-02-01,Tenerife,151.22,135.66,0.8971035577304589,2,1,1,132.2,129.45,134.78,131.28,115.22666666666667,0.006529158628876654
2025-03-01,Tenerife,151.1,130.22,0.8618133686300463,3,1,1,135.66,132.19,132.52,133.35,115.3,-0.017355870811952997
2025-04-01,Tenerife,149.05,114.64,0.7691378731969137,4,2,0,130.22,132.2,104.71,132.69333333333336,115.10833333333333,0.09483334925031045
2025-05-01,Tenerife,115.62,88.82,0.7682061927002248,5,2,0,114.64,135.66,85.04,126.83999999999999,115.93583333333333,0.04444967074317952
2025-06-01,Tenerife,118.06,95.51,0.8089954260545485,6,2,0,88.82,130.22,86.98,111.22666666666667,116.25083333333333,0.09806852149919523
2025-07-01,Tenerife,137.68,112.96,0.820453224869262,7,3,0,95.51,114.64,106.64,99.65666666666668,116.96166666666666,0.05926481620405095
2025-08-01,Tenerife,146.91,123.32,0.8394254986045878,8,3,1,112.96,88.82,117.9,99.09666666666668,117.48833333333333,0.04597116200169624
2025-09-01,Tenerife,128.68,107.6,0.8361827789866334,9,3,1,123.32,95.51,105.59,110.59666666666668,117.94,0.01903589355052553
2025-10-01,Tenerife,141.37,119.67,0.8465020867227842,10,4,0,107.6,112.96,114.72,114.62666666666667,118.1075,0.04314853556485358
2025-11-01,Tenerife,151.11,132.33,0.8757196744093707,11,4,1,119.67,123.32,129.45,116.86333333333334,118.52,0.022247972190034947
2025-12-01,Tenerife,171.63,138.32,0.8059197110062343,12,4,0,132.33,107.6,132.19,119.86666666666667,118.76,0.04637264543460168
2026-01-01,Tenerife,169.45,142.77,0.8425494246090294,1,1,1,138.32,119.67,132.2,130.10666666666668,119.27083333333333,0.07995461422087763
